x1 x2 x3 x4 x5 fid1.00 fid0.90 fid0.80 fid0.70 fid0.60 fid0.50 fid0.40 fid0.30 fid0.20 fid0.10 fid1.00Time fid0.90Time fid0.80Time fid0.70Time fid0.60Time fid0.50Time fid0.40Time fid0.30Time fid0.20Time fid0.10Time fid0.90Diff fid0.80Diff fid0.70Diff fid0.60Diff fid0.50Diff fid0.40Diff fid0.30Diff fid0.20Diff fid0.10Diff fid0.10DiffTime fid0.20DiffTime fid0.30DiffTime fid0.40DiffTime fid0.50DiffTime fid0.60DiffTime fid0.70DiffTime fid0.80DiffTime fid0.90DiffTime
904.231794954121 46.3974089048475 18.9600831636343 4.16320659368907 2.65614072901315 230.72688 189.90635 174.2034 162.60867 158.72304 158.72304 158.72304 158.72304 158.72304 158.72304 2.32715106010437 1.76857304573059 1.43738102912903 1.43649411201477 1.21299695968628 1.10369491577148 0.883556127548218 0.771787881851196 0.547743082046509 0.333469867706299 40.82053 56.52348 68.11821 72.00384 72.00384 72.00384 72.00384 72.00384 72.00384 1.99368119239807 1.77940797805786 1.55536317825317 1.44359493255615 1.22345614433289 1.11415410041809 0.8906569480896 0.889770030975342 0.558578014373779
897.041117263351 25.4364152552433 22.5884819227695 2.9661966846459 4.26712606815733 524.67167 346.76497 224.07961 156.71732 134.48439 121.60941 120.79009 120.79009 120.79009 120.79009 2.87635898590088 2.31806206703186 2.08991503715515 1.76857495307922 1.54619097709656 1.43179106712341 1.20760202407837 0.874030828475952 0.661139011383057 0.330522060394287 177.9067 300.59206 367.95435 390.18728 403.06226 403.88158 403.88158 403.88158 403.88158 2.54583692550659 2.21521997451782 2.00232815742493 1.66875696182251 1.44456791877747 1.33016800880432 1.10778403282166 0.786443948745728 0.558296918869019
869.800676613663 37.4308592136122 15.5910869865043 3.50126686584013 1.88242859932643 1318.2411 1263.9603 1112.9781 665.61513 348.59105 161.74982 100.69076 83.845237 83.845237 83.845237 2.31468081474304 1.76055788993835 1.54034805297852 1.32402300834656 1.20744299888611 0.98450493812561 0.874763965606689 0.662869215011597 0.551145792007446 0.327014207839966 54.2808 205.263 652.62597 969.65005 1156.49128 1217.55034 1234.395863 1234.395863 1234.395863 1.98766660690308 1.7635350227356 1.65181159973145 1.43991684913635 1.33017587661743 1.10723781585693 0.990657806396484 0.774332761764526 0.554122924804688
875.273451423111 21.0906490669154 13.6610867021937 0.735638940015358 1.01973713113781 1641.5225 1599.7336 1549.8679 1489.116 1413.9957 1320.1206 1204.0104 535.04147 54.941158 18.302033 3.20636296272278 2.53932690620422 2.31235098838806 1.9895281791687 1.75823283195496 1.54901099205017 1.20731401443481 0.885382175445557 0.666109800338745 0.442423105239868 41.7889 91.6546000000001 152.4065 227.5268 321.4019 437.5121 1106.48103 1586.581342 1623.220467 2.76393985748291 2.54025316238403 2.32098078727722 1.99904894828796 1.65735197067261 1.44813013076782 1.21683478355408 0.894011974334717 0.667036056518555
951.034392397269 17.0009530752167 27.2472692488812 3.94053760944345 3.67344910549718 333.52742 222.60688 156.28089 131.48677 117.42862 113.3257 113.3257 113.3257 113.3257 113.3257 2.42137908935547 1.87467384338379 1.65738201141357 1.43316292762756 1.31905317306519 1.1017279624939 0.882434844970703 0.765511989593506 0.549390077590942 0.220734834671021 110.92054 177.24653 202.04065 216.0988 220.20172 220.20172 220.20172 220.20172 220.20172 2.20064425468445 1.87198901176453 1.65586709976196 1.53894424438477 1.31965112686157 1.10232591629028 0.988216161727905 0.763997077941895 0.54670524597168
924.993638161844 39.3341558874503 23.014212718625 1.21756556981021 2.4246633590325 119.11875 111.48417 109.10283 109.10283 109.10283 109.10283 109.10283 109.10283 109.10283 109.10283 3.20886898040771 2.64505386352539 2.30941605567932 1.99359583854675 1.76558518409729 1.54099202156067 1.21837997436523 0.992117881774902 0.655997037887573 0.438601016998291 7.63458 10.01592 10.01592 10.01592 10.01592 10.01592 10.01592 10.01592 10.01592 2.77026796340942 2.55287194252014 2.21675109863281 1.99048900604248 1.66787695884705 1.44328379631042 1.21527314186096 0.899452924728394 0.563815116882324
922.335844010939 16.7028621173911 17.7443290463749 1.2080453641803 4.12084153850721 1490.5573 1438.273 1377.4442 1307.5136 1227.8624 833.99704 311.61677 82.093308 49.173585 49.173585 3.18903088569641 2.43812489509583 2.09196090698242 1.98167610168457 1.76193785667419 1.42101407051086 1.21204090118408 0.986779928207397 0.661591053009033 0.440416097640991 52.2843 113.1131 183.0437 262.6949 656.56026 1178.94053 1408.463992 1441.383715 1441.383715 2.74861478805542 2.52743983268738 2.20225095748901 1.97698998451233 1.76801681518555 1.42709302902222 1.20735478401184 1.09706997871399 0.750905990600586
840.638731727834 13.4021757184923 6.02441881491169 3.23384957711457 0.688352844668583 2015.1969 2009.0616 2001.6091 1992.0686 1979.4205 1961.8521 1935.8037 1893.2009 1811.037 1588.8807 2.63979196548462 2.09273290634155 1.87502217292786 1.65578889846802 1.43264198303223 1.2087881565094 0.988975048065186 0.766256809234619 0.550323009490967 0.436569213867188 6.13529999999992 13.5878 23.1282999999999 35.7764 53.3447999999999 79.3932 121.996 204.1599 426.3162 2.20322275161743 2.08946895599365 1.87353515625 1.65081691741943 1.43100380897522 1.20714998245239 0.984003067016602 0.764769792556763 0.547059059143066
974.047489381648 40.6299608597994 21.9764956065033 0.624582148660319 3.2188209538661 117.31968 112.46728 112.1804 112.1804 112.1804 112.1804 112.1804 112.1804 112.1804 112.1804 3.07255005836487 2.42600393295288 2.21386289596558 1.97996711730957 1.65384483337402 1.4275541305542 1.22046494483948 0.882556915283203 0.661220073699951 0.439306974411011 4.8524 5.13928 5.13928 5.13928 5.13928 5.13928 5.13928 5.13928 5.13928 2.63324308395386 2.41132998466492 2.18999314308167 1.85208511352539 1.64499592781067 1.41870522499084 1.0925829410553 0.858687162399292 0.646546125411987
956.150628578595 35.2434901289403 10.4360189349702 0.522047264157745 3.22320071049199 1586.7829 1539.6385 1484.3307 1418.1117 1338.3778 1243.1796 854.2788 227.01304 49.752616 39.407685 3.21061015129089 2.43849992752075 2.19969201087952 1.98825907707214 1.7634220123291 1.4400098323822 1.21667408943176 0.995507001876831 0.657140016555786 0.439669847488403 47.1443999999999 102.4522 168.6712 248.4051 343.6033 732.5041 1359.76986 1537.030284 1547.375215 2.77094030380249 2.55347013473511 2.21510314941406 1.99393606185913 1.77060031890869 1.44718813896179 1.22235107421875 1.01091814041138 0.772110223770142
905.481157741544 26.0110334959596 16.6622732671885 3.25299584285766 4.31549035596166 1392.3815 1337.1939 1276.3135 1109.0404 612.08305 284.52356 126.69842 92.840248 89.75371 89.75371 2.6459629535675 2.09502506256104 1.99312710762024 1.6594500541687 1.43271017074585 1.32982087135315 1.10068702697754 0.881684064865112 0.661362886428833 0.439903020858765 55.1876 116.068 283.3411 780.29845 1107.85794 1265.68308 1299.541252 1302.62779 1302.62779 2.20605993270874 1.98460006713867 1.76427888870239 1.54527592658997 1.31614208221436 1.21325278282166 0.986512899398804 0.652835845947266 0.55093789100647
846.607674434405 7.14199221235812 22.1522990688687 4.24596548951412 2.77558061370722 1736.7255 1700.4269 1656.8302 1603.0126 1535.1678 1447.6968 1332.923 1185.4539 211.07176 41.743627 2.20507097244263 1.65127182006836 1.55070614814758 1.32800984382629 1.21458220481873 0.990609884262085 0.880283117294312 0.662588834762573 0.549941062927246 0.330883026123047 36.2986000000001 79.8952999999999 133.7129 201.5577 289.0287 403.8025 551.2716 1525.65374 1694.981873 1.87418794631958 1.65512990951538 1.54248213768005 1.32478785514832 1.21446108818054 0.990488767623901 0.877061128616333 0.654364824295044 0.553799152374268
963.742330908399 22.1100777108669 15.0802405383358 2.59611373672102 4.35339130909416 1478.103 1424.6993 1363.5189 1293.5478 1215.459 679.43564 252.22987 87.781322 64.544693 64.544693 3.09888601303101 2.32150197029114 2.21685099601746 1.86792421340942 1.65914082527161 1.43841409683228 1.21602010726929 0.883039951324463 0.660670042037964 0.440038919448853 53.4037000000001 114.5841 184.5552 262.644 798.66736 1225.87313 1390.321678 1413.558307 1413.558307 2.65884709358215 2.43821597099304 2.21584606170654 1.88286590576172 1.66047191619873 1.4397451877594 1.23096179962158 0.88203501701355 0.777384042739868
820.598020336423 37.6089009438701 17.5522382163186 3.29102759863322 0.772680614960075 1441.4963 1389.2243 1510.0527 1172.7093 955.64484 838.078 806.75188 797.79645 797.71914 797.60727 2.53587102890015 2.0996310710907 1.87451505661011 1.6500358581543 1.42749309539795 1.20902609825134 0.99479079246521 0.763488054275513 0.548817157745361 0.222101926803589 52.2719999999999 -68.5563999999999 268.787 485.85146 603.4183 634.74442 643.69985 643.77716 643.88903 2.31376910209656 1.98705387115479 1.77238297462463 1.54108023643494 1.3268449306488 1.1083779335022 0.88583517074585 0.661355972290039 0.436239957809448
966.595075826988 31.7616864165418 10.5890320724234 2.28585689383325 2.28534873547094 1608.7857 1563.0511 1509.1464 1444.2571 1365.467 1270.0004 1044.6128 295.097 55.559858 40.127759 2.99183201789856 2.31274318695068 2.20629286766052 1.87390613555908 1.65628695487976 1.43545889854431 1.22113394737244 0.883023023605347 0.550527095794678 0.332331895828247 45.7346 99.6392999999998 164.5286 243.3187 338.7853 564.1729 1313.6887 1553.225842 1568.657941 2.65950012207031 2.44130492210388 2.10880899429321 1.77069807052612 1.55637311935425 1.3355450630188 1.11792588233948 0.785539150238037 0.679088830947876
973.369310686141 33.4120029302858 18.8934527065182 1.64418742141479 2.19242250885369 300.43956 186.60327 118.0892 92.130726 77.895797 73.568869 73.568869 73.568869 73.568869 73.568869 3.09376001358032 2.42487502098083 2.21467995643616 1.9873149394989 1.64825797080994 1.42319989204407 1.21210408210754 0.881146907806396 0.658518075942993 0.441250085830688 113.83629 182.35036 208.308834 222.543763 226.870691 226.870691 226.870691 226.870691 226.870691 2.65250992774963 2.43524193763733 2.21261310577393 1.88165593147278 1.67056012153625 1.44550204277039 1.10644507408142 0.879080057144165 0.668884992599487
859.532159812738 19.5012580284171 25.43995455298 1.91015351071368 4.29039796988287 860.52584 569.57948 351.47289 205.26021 131.59409 109.27105 99.751302 99.751302 99.751302 99.751302 2.98070597648621 2.32703900337219 2.09369397163391 1.87561106681824 1.65516495704651 1.42936897277832 1.10209202766418 0.884175062179565 0.662563800811768 0.436362028121948 290.94636 509.05295 655.26563 728.93175 751.25479 760.774538 760.774538 760.774538 760.774538 2.54434394836426 2.31814217567444 2.09653091430664 1.87861394882202 1.55133700370789 1.3255410194397 1.10509490966797 0.887012004852295 0.653666973114014
961.265407782887 36.6846238385826 10.2872293438056 3.74489171474171 3.86588090782986 1613.0088 1565.5383 1509.6087 1442.8191 1362.7261 1267.7985 814.16654 237.49109 84.239757 75.964277 2.30534291267395 1.76490616798401 1.64341998100281 1.42631602287292 1.21011900901794 1.10817384719849 0.880901098251343 0.76655912399292 0.545476913452148 0.327661037445068 47.4705000000001 103.4001 170.1897 250.2827 345.2103 798.84226 1375.51771 1528.769043 1537.044523 1.97768187522888 1.7598659992218 1.53878378868103 1.42444181442261 1.19716906547546 1.09522390365601 0.879026889801025 0.661922931671143 0.540436744689941
900.144063941417 10.6227623935759 5.13865713987164 2.92552225077992 2.17643209195462 2027.4565 2023.1693 2017.9925 2011.3562 2002.542 1990.2679 1972.0007 1941.9389 1883.2541 1718.7096 2.75625085830688 2.3184061050415 1.98859286308289 1.76064801216125 1.54590201377869 1.20955801010132 1.09604215621948 0.879895925521851 0.656001091003418 0.438858985900879 4.28719999999998 9.46399999999994 16.1003000000001 24.9145000000001 37.1886 55.4558 85.5175999999999 144.2024 308.7469 2.31739187240601 2.10024976730347 1.87635493278503 1.6602087020874 1.54669284820557 1.2103488445282 0.99560284614563 0.767657995223999 0.437844753265381
945.845560292152 23.1293165930167 23.3885955595996 1.7246136380069 4.50148608435773 338.32057 221.82746 150.99616 123.68882 109.11804 104.34314 104.34314 104.34314 104.34314 104.34314 3.10005497932434 2.42157292366028 2.20550489425659 1.98809909820557 1.54256892204285 1.42545008659363 1.21139097213745 0.993052959442139 0.662008047103882 0.44046688079834 116.49311 187.32441 214.63175 229.20253 233.97743 233.97743 233.97743 233.97743 233.97743 2.659588098526 2.43804693222046 2.1070020198822 1.88866400718689 1.67460489273071 1.55748605728149 1.11195588111877 0.894550085067749 0.678482055664062
910.849974794287 43.6663525851183 5.28814894585237 3.05172226809899 4.27154702159584 1950.4971 1932.6293 1911.1766 1883.9884 1848.427 1799.9646 1730.1665 1621.5584 1433.3038 506.72225 2.76812696456909 2.2010018825531 2.09196996688843 1.76481294631958 1.54721808433533 1.22344303131104 1.09560203552246 0.873417139053345 0.548209190368652 0.435195922851562 17.8678 39.3205 66.5087000000001 102.0701 150.5325 220.3306 328.9387 517.1933 1443.77485 2.33293104171753 2.21991777420044 1.89470982551575 1.67252492904663 1.54468393325806 1.22090888023376 1.00331401824951 0.676156997680664 0.567125082015991
898.402215262026 13.9676182358071 24.5109649335053 1.07376775222957 4.41099279845456 1300.695 1246.1361 1095.2154 647.91385 330.88653 144.03475 83.040887 66.479675 66.479675 66.479675 3.21044611930847 2.54047012329102 2.33269286155701 1.98519015312195 1.66074085235596 1.43373107910156 1.20585083961487 0.991647958755493 0.658646821975708 0.435688018798828 54.5589 205.4796 652.78115 969.80847 1156.66025 1217.654113 1234.215325 1234.215325 1234.215325 2.77475810050964 2.55179929733276 2.21879816055298 2.0045952796936 1.77671504020691 1.54970526695251 1.22525596618652 0.877753257751465 0.669975996017456
817.987698005245 9.42027427918315 8.51772909110673 2.94201734173978 3.72830824215145 2004.8993 1997.0225 1987.4221 1975.1488 1958.907 1936.4037 1903.1635 1849.1355 1746.2263 1478.6768 2.77668499946594 2.10102486610413 1.99424314498901 1.76570582389832 1.53916597366333 1.31657218933105 1.10166788101196 0.767137050628662 0.658101081848145 0.439034938812256 7.8768 17.4772 29.7505000000001 45.9923000000001 68.4956 101.7358 155.7638 258.673 526.2225 2.33765006065369 2.1185839176178 2.00954794883728 1.67501711845398 1.46011281013489 1.23751902580261 1.01097917556763 0.782441854476929 0.675660133361816
877.868852969474 12.3646167672835 18.713749893466 2.73871414610785 3.6503298368104 1628.5442 1584.1014 1531.1661 1467.2345 1389.2167 1293.8625 1181.1729 352.36553 66.121752 46.372885 2.97466206550598 2.31590604782104 2.09360408782959 1.87146687507629 1.65292501449585 1.32227611541748 1.09735298156738 0.886373043060303 0.660078048706055 0.440614938735962 44.4428 97.3781000000001 161.3097 239.3275 334.6817 447.3713 1276.17867 1562.422448 1582.171315 2.53404712677002 2.31458401679993 2.08828902244568 1.8773090839386 1.6523859500885 1.32173705101013 1.10319519042969 0.881057977676392 0.658756017684937
891.825739336615 7.53430374204516 27.0073171191767 4.47359781305351 3.12860815162911 1521.0079 1469.5479 1409.7506 1340.0686 1259.7595 978.30125 384.6114 106.04001 61.722656 61.688747 2.19405508041382 1.64998292922974 1.53983116149902 1.32206916809082 1.10408878326416 0.988290071487427 0.882146835327148 0.662346124649048 0.550297021865845 0.330882787704468 51.46 111.2573 180.9393 261.2484 542.70665 1136.3965 1414.96789 1459.285244 1459.319153 1.86317229270935 1.64375805854797 1.53170895576477 1.31190824508667 1.20576500892639 1.08996629714966 0.871985912322998 0.654223918914795 0.544072151184082
940.884875389881 17.9170993294612 19.6243837992372 2.27445200289839 1.1195337468708 1319.212 1263.773 1203.8329 889.32731 460.06192 185.62131 66.984646 41.190395 40.215142 40.215142 3.09160399436951 2.32631397247314 2.20736598968506 1.98483204841614 1.54990792274475 1.43425703048706 1.21192002296448 0.992607116699219 0.656301021575928 0.439677000045776 55.4390000000001 115.3791 429.88469 859.15008 1133.59069 1252.227354 1278.021605 1278.996858 1278.996858 2.65192699432373 2.43530297279358 2.09899687767029 1.87968397140503 1.65734696388245 1.54169607162476 1.10677194595337 0.884238004684448 0.765290021896362
907.570357064563 38.3148312207215 8.29146870713979 2.184027507021 2.53268538409519 1767.4167 1734.2386 1693.9065 1643.8532 1580.2697 1497.3095 1386.1189 1236.1338 360.76485 38.695963 2.76529002189636 2.30769205093384 2.09770607948303 1.86904096603394 1.6570041179657 1.32435703277588 1.0964560508728 0.878434896469116 0.654488086700439 0.440563917160034 33.1781000000001 73.5101999999999 123.5635 187.147 270.1072 381.2978 531.2829 1406.65185 1728.720737 2.32472610473633 2.11080193519592 1.88685512542725 1.66883397102356 1.44093298912048 1.10828590393066 0.896249055862427 0.66758394241333 0.457597970962524
824.915827761561 22.9408626284644 23.8645070512777 4.41618077866518 3.23962153228605 1225.3833 1235.8226 947.96617 752.11644 631.95073 591.29052 574.21367 573.46039 573.41728 573.35675 2.20309710502625 1.54983997344971 1.54303789138794 1.32381892204285 1.10790109634399 0.989397048950195 0.883316993713379 0.664149045944214 0.54166579246521 0.328210115432739 -10.4393 277.41713 473.26686 593.43257 634.09278 651.16963 651.92291 651.96602 652.02655 1.87488698959351 1.66143131256104 1.53894805908203 1.31978011131287 1.21370005607605 1.09519600868225 0.879278182983398 0.660059213638306 0.653257131576538
887.517653815185 8.02765798114911 6.04240398005731 1.09881947168199 1.19554510485566 2025.9256 2021.4575 2016.2314 2009.532 2000.6343 1988.2448 1969.807 1939.4687 1880.259 1714.3652 3.11080503463745 2.42811512947083 2.20973896980286 1.97658705711365 1.53787803649902 1.43130397796631 1.20932817459106 0.88188910484314 0.550376892089844 0.331670999526978 4.46810000000005 9.69420000000014 16.3936000000001 25.2913000000001 37.6808000000001 56.1186 86.4569000000001 145.6666 311.5604 2.77913403511047 2.56042814254761 2.22891592979431 1.90147686004639 1.67950105667114 1.57292699813843 1.1342179775238 0.901066064834595 0.682689905166626
945.396629536066 33.9173086194284 18.5748299101666 3.1471051134643 2.94594338283966 468.40252 304.2872 193.2621 135.5498 116.36177 105.29084 105.03833 105.03833 105.03833 105.03833 2.87039494514465 2.11323213577271 2.0948269367218 1.77102398872375 1.54893684387207 1.31145095825195 1.09813618659973 0.880314111709595 0.660661935806274 0.437466144561768 164.11532 275.14042 332.85272 352.04075 363.11168 363.36419 363.36419 363.36419 363.36419 2.43292880058289 2.20973300933838 1.99008083343506 1.77225875854492 1.5589439868927 1.32145810127258 1.0993709564209 0.775568008422852 0.757162809371948
892.442789314321 18.8869965801276 15.664174956969 1.29990355210183 1.10382442452406 1560.7633 1513.0742 1457.1009 1390.2734 1310.1614 1215.2678 752.97782 183.20112 32.737855 24.320513 3.09123992919922 2.42641997337341 2.09359502792358 1.99137902259827 1.65525794029236 1.43459796905518 1.10478019714355 0.989146947860718 0.661671876907349 0.439212083816528 47.6891000000001 103.6624 170.4899 250.6019 345.4955 807.78548 1377.56218 1528.025445 1536.442787 2.65202784538269 2.42956805229187 2.1020929813385 1.98645973205566 1.65664196014404 1.43598198890686 1.09986090660095 0.997644901275635 0.664819955825806
844.324046645669 16.6791230401963 10.0144298907517 3.36397031691122 2.00618165750704 1903.1444 1883.5051 1859.6255 1829.425 1790.0356 1736.5762 1660.0749 1542.4078 1343.9603 260.39812 2.31387901306152 1.76154708862305 1.54463005065918 1.42931485176086 1.21562099456787 1.09616899490356 0.882374048233032 0.663270950317383 0.552004098892212 0.327104806900024 19.6392999999998 43.5188999999998 73.7194 113.1088 166.5682 243.0695 360.7366 559.1841 1642.74628 1.9867742061615 1.76187491416931 1.65060806274414 1.43150496482849 1.21771001815796 1.09825801849365 0.884564161300659 0.769248962402344 0.552331924438477
821.414369342646 11.3066675791591 25.8836921805916 3.96512785193006 4.48679424375228 1494.5039 1441.0272 1526.0672 1456.1234 1378.3199 1322.2185 924.25585 771.8328 748.45167 748.38475 2.21530199050903 1.65709280967712 1.53770613670349 1.32306003570557 1.21235799789429 0.993039131164551 0.879395008087158 0.662590026855469 0.550708055496216 0.329962015151978 53.4766999999999 -31.5633 38.3805 116.184 172.2854 570.24805 722.6711 746.05223 746.11915 1.88533997535706 1.66459393501282 1.55271196365356 1.33590698242188 1.22226285934448 1.00294399261475 0.892241954803467 0.677595853805542 0.558209180831909
923.569757722344 45.2626946939982 16.6239530754894 3.10700680048776 2.04047238369982 443.9295 288.06229 184.01052 132.02934 114.07139 103.90098 103.80528 103.80528 103.80528 103.80528 2.86173105239868 2.31796503067017 1.99059796333313 1.87824201583862 1.65861511230469 1.32637906074524 1.10045599937439 0.882632970809937 0.550874948501587 0.439893007278442 155.86721 259.91898 311.90016 329.85811 340.02852 340.12422 340.12422 340.12422 340.12422 2.42183804512024 2.31085610389709 1.97909808158875 1.76127505302429 1.53535199165344 1.20311594009399 0.983489036560059 0.871133089065552 0.543766021728516
966.035835236712 19.305829916396 21.3393904417848 2.48995670737499 4.2568924445893 1146.7897 767.78764 474.759 266.39017 142.91254 100.81382 84.394946 83.867377 83.867377 83.867377 2.98652696609497 2.3136191368103 2.09080600738525 1.7675449848175 1.64876985549927 1.42968988418579 1.2108690738678 0.875050783157349 0.661559104919434 0.442477941513062 379.00206 672.0307 880.39953 1003.87716 1045.97588 1062.394754 1062.922323 1062.922323 1062.922323 2.54404902458191 2.32496786117554 2.11147618293762 1.77565789222717 1.55683708190918 1.3377571105957 1.21898198127747 0.895720958709717 0.672907829284668
